,time,velocity,distance
1509,25755576.0,29470.86816428987,151079639344.06683
1510,25863376.0,29469.571754257253,151085826210.16068
1511,25971176.0,29468.429480619372,151091230977.377
1512,26078976.0,29467.441819081007,151095851311.90454
1513,26186776.0,29466.609180815896,151099685219.05643
1514,26294576.0,29465.93191235477,151102731043.94287
1515,26402376.0,29465.410295491074,151104987472.0281
1516,26510176.0,29465.0445472045,151106453529.5728
1517,26617976.0,29464.834819602132,151107128583.96167
1518,26725776.0,29464.78119987729,151107012343.91595
1519,26833576.0,29464.883710285965,151106104859.5914
1520,26941376.0,29465.142308140887,151104406522.56146
1521,27049176.0,29465.556885823164,151101918065.6856
1522,27156976.0,29466.127270811576,151098640562.8629
1523,27264776.0,29466.853225729472,151094575428.6709
1524,27372576.0,29467.734448409305,151089724417.8895
1525,27480376.0,29468.770571974914,151084089624.90982
1526,27588176.0,29469.961164941495,151077673483.02835
1527,27695976.0,29471.305731333407,151070478763.62576
1528,27803776.0,29472.803710819833,151062508575.2305
1529,27911576.0,29474.454478868396,151053766362.46738
1530,28019376.0,29476.25734691679,151044255904.89023
1531,28127176.0,29478.211562562592,151033981315.6993
1532,28234976.0,29480.316309771264,151022947040.34283
1533,28342776.0,29482.570709102532,151011157855.0027
1534,28450576.0,29484.973817955255,150998618864.9639
1535,28558376.0,29487.524630830896,150985335502.86795
1536,28666176.0,29490.222079615745,150971313526.84967
1537,28773976.0,29493.065033882063,150956559018.55734
1538,28881776.0,29496.05230120827,150941078381.05634
1539,28989576.0,29499.182627518367,150924878336.6152
1540,29097376.0,29502.454697440757,150907965924.37506
1541,29205176.0,29505.867134686603,150890348497.90128
1542,29312976.0,29509.41850244802,150872033722.6176
1543,29420776.0,29513.107303816094,150853029573.1227
1544,29528576.0,29516.93198221913,150833344330.38855
1545,29636376.0,29520.89092188118,150812986578.8408
1546,29744176.0,29524.98244830111,150791965203.32077
1547,29851976.0,29529.20482875242,150770289385.92944
1548,29959776.0,29533.55627280393,150747968602.7523
1549,30067576.0,29538.034932861727,150725012620.4658
1550,30175376.0,29542.63890473234,150701431492.8256
1551,30283176.0,29547.366228207582,150677235557.0351
1552,30390976.0,29552.214887671074,150652435429.9958
1553,30498776.0,29557.18281272681,150627042004.4387
1554,30606576.0,29562.26787884988,150601066444.93665
1555,30714376.0,29567.467908059596,150574520183.7982
1556,30822176.0,29572.780669615175,150547414916.84256
1557,30929976.0,29578.203880734258,150519762599.05627
1558,31037776.0,29583.73520733436,150491575440.13104
1559,31145576.0,29589.372264797516,150462865899.88385
1560,31253376.0,29595.11261875826,150433646683.55884
1561,31361176.0,29600.95378591513,150403930737.01172
1562,31468976.0,29606.89323486585,150373731241.7767
1563,31576776.0,29612.928386966356,150343061610.0169
1564,31684576.0,29619.056617213802,150311935479.35803
1565,31792376.0,29625.275255153694,150280366707.60657
1566,31900176.0,29631.581585811273,150248369367.35208
1567,32007976.0,29637.972850647246,150215957740.4557
1568,32115776.0,29644.44624853796,150183146312.42407
1569,32223576.0,29650.998936780135,150149949766.67065
1570,32331376.0,29657.62803212019,150116382978.66455
1571,32439176.0,29664.330611808207,150082461009.96823
1572,32546976.0,29671.103714676614,150048199102.16486
1573,32654776.0,29677.944342243532,150013612670.6768
1574,32762576.0,29684.84945984087,149978717298.47607
1575,32870376.0,29691.815997767026,149943528729.688
1576,32978176.0,29698.840852464287,149908062863.09006
1577,33085976.0,29705.920887720746,149872335745.50656
1578,33193776.0,29713.05293589668,149836363565.10144
1579,33301576.0,29720.23379917533,149800162644.57034
1580,33409376.0,29727.460250837834,149763749434.2341
1581,33517176.0,29734.729036562265,149727140505.03513
1582,33624976.0,29742.03687574649,149690352541.43927
1583,33732776.0,29749.380462854686,149653402334.24448
1584,33840576.0,29756.75646878721,149616306773.29898
1585,33948376.0,29764.16154227365,149579082840.1312
1586,34056176.0,29771.592311288598,149541747600.49374
1587,34163976.0,29779.045384489964,149504318196.82382
1588,34271776.0,29786.51735267936,149466811840.62317
1589,34379576.0,29794.00479028416,149429245804.75974
1590,34487376.0,29801.50425686089,149391637415.69443
1591,34595176.0,29809.012298619364,149354004045.6355
1592,34702976.0,29816.52544996714,149316363104.62418
1593,34810776.0,29824.040235073757,149278732032.55405
1594,34918576.0,29831.55316945418,149241128291.12848
1595,35026376.0,29839.06076157082,149203569355.75854
1596,35134176.0,29846.559514453533,149166072707.4057
1597,35241976.0,29854.045927336912,149128655824.3727
1598,35349776.0,29861.516497314165,149091336174.04648
1599,35457576.0,29868.967721006808,149054131204.59692
1600,35565376.0,29876.396096249442,149017058336.63593
1601,35673176.0,29883.798123788776,148980134954.84018
1602,35780976.0,29891.17030899602,148943378399.54272
1603,35888776.0,29898.50916359181,148906805958.2969
1604,35996576.0,29905.811207382707,148870434857.41806
1605,36104376.0,29913.07297000833,148834282253.5065
1606,36212176.0,29920.290992698127,148798365224.9573
1607,36319976.0,29927.461830036755,148762700763.46146
1608,36427776.0,29934.582051737063,148727305765.50308
1609,36535576.0,29941.648244419463,148692197023.85757
1610,36643376.0,29948.657013396718,148657391219.09644
1611,36751176.0,29955.604984462883,148622904911.1031
1612,36858976.0,29962.48880568526,148588754530.60547
1613,36966776.0,29969.305149198168,148554956370.73047
1614,37074576.0,29976.05071299723,148521526578.5856
1615,37182376.0,29982.722222732966,148488481146.8736
1616,37290176.0,29989.316433502372,148455835905.5449
1617,37397976.0,29995.83013163716,148423606513.49463
1618,37505776.0,30002.26013648734,148391808450.308
1619,37613576.0,30008.60330219873,148360457008.06195
1620,37721376.0,30014.856519483088,148329567283.18665
1621,37829176.0,30021.016717379378,148299154168.39435
1622,37936976.0,30027.08086500482,148269232344.67993
1623,38044776.0,30033.045973294236,148239816273.40012
1624,38152576.0,30038.90909672629,148210920188.4362
1625,38260376.0,30044.667335035105,148182558088.44684
1626,38368176.0,30050.317834905854,148154743729.2164
1627,38475976.0,30055.85779165283,148127490616.10443
1628,38583776.0,30061.28445087843,148100811996.60284
1629,38691576.0,30066.59511011173,148074720853.00534
1630,38799376.0,30071.787120425015,148049229895.1964
1631,38907176.0,30076.85788802687,148024351553.56403
1632,39014976.0,30081.804875830298,148000097972.04297
1633,39122776.0,30086.625604994464,147976481001.29352
1634,39230576.0,30091.317656438496,147953512192.0218
1635,39338376.0,30095.87867232599,147931202788.44635
1636,39446176.0,30100.30635751872,147909563721.91776
1637,39553976.0,30104.598480998113,147888605604.6948
1638,39661776.0,30108.752877253184,147868338723.88422
1639,39769576.0,30112.767447633378,147848773035.54794
1640,39877376.0,30116.640161665087,147829918158.98352
1641,39985176.0,30120.369058330518,147811783371.18225
1642,40092976.0,30123.95224730742,147794377601.47018
1643,40200776.0,30127.387910168647,147777709426.33646
1644,40308576.0,30130.674301540064,147761787064.4535
1645,40416376.0,30133.809750215776,147746618371.89362
1646,40524176.0,30136.79266022936,147732210837.5463
1647,40631976.0,30139.621511880054,147718571578.73987
1648,40739776.0,30142.294862712748,147705707337.07202
1649,40847576.0,30144.811348450763,147693624474.45245
1650,40955376.0,30147.169683880387,147682328969.36203
1651,41063176.0,30149.368663686208,147671826413.33057
1652,41170976.0,30151.407163236316,147662122007.63763
1653,41278776.0,30153.2841393166,147653220560.23892
1654,41386576.0,30154.99863081315,147645126482.92093
1655,41494376.0,30156.549759342222,147637843788.68695
1656,41602176.0,30157.936729826917,147631376089.37616
1657,41709976.0,30159.158831019966,147625726593.51883
1658,41817776.0,30160.215435972103,147620898104.42892
1659,41925576.0,30161.10600244539,147616893018.5364
1660,42033376.0,30161.830073271114,147613713323.96033
1661,42141176.0,30162.387276651833,147611360599.3245
1662,42248976.0,30162.777326407213,147609836012.81668
1663,42356776.0,30163.000022163396,147609140321.49182
1664,42464576.0,30163.05524948566,147609273870.82074
1665,42572376.0,30162.942979954263,147610236594.4839
1666,42680176.0,30162.66327118337,147612028014.411
1667,42787976.0,30162.216266782973,147614647241.0663
1668,42895776.0,30161.602196263986,147618092973.9789
1669,43003576.0,30160.82137488648,147622363502.51813
1670,43111376.0,30159.874203451327,147627456706.91312
1671,43219176.0,30158.761168035435,147633370059.5152
1672,43326976.0,30157.482839670913,147640100626.30264
1673,43434776.0,30156.039873968475,147647645068.62567
1674,43542576.0,30154.43301068555,147655999645.19055
1675,43650376.0,30152.663073239593,147665160214.2807
1676,43758176.0,30150.73096816707,147675122236.21277
1677,43865976.0,30148.637684528807,147685880776.0257
1678,43973776.0,30146.384293262316,147697430506.3996
1679,44081576.0,30143.97194648182,147709765710.8025
1680,44189376.0,30141.401876726748,147722880286.86176
1681,44297176.0,30138.675396159568,147736767749.95688
1682,44404976.0,30135.793895713767,147751421237.03055
1683,44512776.0,30132.758844192977,147766833510.6149
1684,44620576.0,30129.57178732215,147782996963.0684
1685,44728376.0,30126.234346751906,147799903621.02054
1686,44836176.0,30122.748219017005,147817545150.01968
1687,44943976.0,30119.11517445016,147835912859.38022
1688,45051776.0,30115.337056052267,147854997707.22455
1689,45159576.0,30111.4157783203,147874790305.71567
1690,45267376.0,30107.353326034052,147895280926.4756
1691,45375176.0,30103.151753002992,147916459506.18494
1692,45482976.0,30098.81318077456,147938315652.3588
1693,45590776.0,30094.339797305187,147960838649.29404
1694,45698576.0,30089.733855595405,147984017464.18295
1695,45806376.0,30084.99767229038,148007840753.38776
1696,45914176.0,30080.133626247378,148032296868.87122
1697,46021976.0,30075.144157071394,148057373864.77744
1698,46129776.0,30070.031763620544,148083059504.15808
1699,46237576.0,30064.799002482585,148109341265.83755
1700,46345376.0,30059.44848642403,148136206351.41266
1701,46453176.0,30053.982882813314,148163641692.38013
1702,46560976.0,30048.404912019556,148191633957.387
1703,46668776.0,30042.71734578828,148220169559.59763
1704,46776576.0,30036.9230055957,148249234664.17227
1705,46884376.0,30031.024760982982,148278815195.8504
1706,46992176.0,30025.025527871963,148308896846.63406
1707,47099976.0,30018.928266863877,148339465083.56454
1708,47207776.0,30012.735981522466,148370505156.58737
1709,47315576.0,30006.45171664302,148402002106.4989
1710,47423376.0,30000.078556508757,148433940772.9695
1711,47531176.0,29993.61962313601,148466305802.63715
1712,47638976.0,29987.07807450964,148499081657.2656
1713,47746776.0,29980.4571028101,148532252621.96185
1714,47854576.0,29973.759932633526,148565802813.44662
1715,47962376.0,29966.989819206265,148599716188.3724
1716,48070176.0,29960.150046595172,148633976551.68384
1717,48177976.0,29953.243925915023,148668567565.01443
1718,48285776.0,29946.274793534343,148703472755.1139
1719,48393576.0,29939.246009280963,148738675522.30167
1720,48501376.0,29932.160954648527,148774159148.94012
1721,48609176.0,29925.023031005247,148809906807.92297
1722,48716976.0,29917.83565780598,148845901571.17313
1723,48824776.0,29910.602270808988,148882126418.14526
1724,48932576.0,29903.326320298365,148918564244.32803
1725,49040376.0,29896.011269313312,148955197869.7406
1726,49148176.0,29888.66059188533,148992010047.4191
1727,49255976.0,29881.277771284404,149028983471.88818
1728,49363776.0,29873.866298275116,149066100787.6127
1729,49471576.0,29866.42966938376,149103344597.4251
1730,49579376.0,29858.971385177363,149140697470.92465
1731,49687176.0,29851.494948555457,149178141952.84308
1732,49794976.0,29844.00386305562,149215660571.37344
1733,49902776.0,29836.501631173476,149253235846.4575
1734,50010576.0,29828.99175269806,149290850298.02756
1735,50118376.0,29821.477723063286,149328486454.1997
1736,50226176.0,29813.963031716194,149366126859.41348
1737,50333976.0,29806.4511605028,149403754082.51508
1738,50441776.0,29798.945582072043,149441350724.7806
1739,50549576.0,29791.449758298626,149478899427.87555
1740,50657376.0,29783.967138725213,149516382881.7474
1741,50765176.0,29776.50115902458,149553783832.44824
1742,50872976.0,29769.055239482306,149591085089.88428
1743,50980776.0,29761.632783500318,149628269535.4892
1744,51088576.0,29754.23717612201,149665320129.8186
1745,51196376.0,29746.871782579066,149702219920.06293
1746,51304176.0,29739.539946860616,149738952047.47617
1747,51411976.0,29732.24499030495,149775499754.71774
1748,51519776.0,29724.990210214113,149811846393.10532
1749,51627576.0,29717.7788784918,149847975429.77646
1750,51735376.0,29710.61424030466,149883870454.75656
1751,51843176.0,29703.499512767365,149919515187.9313
1752,51950976.0,29696.437883651575,149954893485.92178
1753,52058776.0,29689.432510119077,149989989348.85995
1754,52166576.0,29682.486517479116,150024786927.0634
1755,52274376.0,29675.602997970196,150059270527.607
1756,52382176.0,29668.785009566385,150093424620.79095
1757,52489976.0,29662.035574808146,150127233846.5024
1758,52597776.0,30201.896550198093,147468344408.99915
1759,53675776.0,30729.945881383996,144986075490.92422
1760,54753776.0,31216.856321147556,142817911952.2
1761,55831776.0,31631.357115632647,141095400138.28323
1762,56909776.0,31943.288543137536,139931317832.39212
1763,57987776.0,32127.61923917857,139406307892.87054
1764,59065776.0,32168.55482853901,139557962051.48416
1765,60143776.0,32062.48323347125,140375342031.896
1766,61221776.0,31818.686008649067,141800599458.4941
1767,62299776.0,31457.538601055094,143737192666.351
1768,63377776.0,31006.88712488375,146062294664.297
1769,64455776.0,30497.838689759075,148640245444.9132
1770,65533776.0,29961.100406800073,151334422170.4993
1771,66611776.0,29424.47993474677,154016096786.5786
1772,67689776.0,28911.611733214377,156570022253.7143
1773,68767776.0,28441.63943659655,158897243476.60104
1774,69845776.0,28029.48865158676,160915927284.4062
1775,70923776.0,27686.414857087053,162560992640.7654
1776,72001776.0,27420.611469663283,163783165250.9854
1777,73079776.0,27237.75619740785,164547895033.10806
1778,74157776.0,27141.439041321835,164834416130.42004
1779,75235776.0,27133.452702323935,164635112504.82193
1780,76313776.0,27213.94301024476,163955272478.47916
1781,77391776.0,27381.421282483123,162813259893.8385
1782,78469776.0,27632.638861645715,161241082847.2977
1783,79547776.0,27962.32195273576,159285287992.04413
1784,80625776.0,28362.767656058488,157008034108.78244
1785,81703776.0,28823.31613124044,154488089385.17834
1786,82781776.0,29329.746918911806,151821345334.69623
1787,83859776.0,29863.707328774377,149120256795.9268
1788,84937776.0,30402.369553533554,146511448673.02887
1789,86015776.0,30918.615211915272,144130679703.2623
1790,87093776.0,31382.111600904027,142114582734.16342
1791,88171776.0,31761.58216374999,140589268670.0254
1792,89249776.0,32028.28609292665,139656995284.34744
1793,90327776.0,32160.201119326284,139383339806.86658
1794,91405776.0,32145.848938418498,139788010708.91913
1795,92483776.0,31986.498061659368,140841938429.7394
1796,93561776.0,31695.913336361296,142471542510.63058
1797,94639776.0,31297.75000722828,144568868639.33948
1798,95717776.0,30821.55816854405,147004751356.77966
1799,96795776.0,30298.668580142537,149641924426.9503
1800,97873776.0,29758.927008104707,152345861959.63058
